,awayTeam,group,homeTeam,id,lastUpdated,matchday,referees,score,season,stage,status,utcDate
46,"{'id': 66, 'name': 'Manchester United FC'}",Regular Season,"{'id': 346, 'name': 'Watford FC'}",233071,2018-07-07T16:01:36Z,5,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-15T16:30:00Z
47,"{'id': 328, 'name': 'Burnley FC'}",Regular Season,"{'id': 76, 'name': 'Wolverhampton Wanderers FC'}",233063,2018-07-07T16:01:36Z,5,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-16T12:30:00Z
48,"{'id': 563, 'name': 'West Ham United FC'}",Regular Season,"{'id': 62, 'name': 'Everton FC'}",233068,2018-07-07T16:01:36Z,5,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-16T15:00:00Z
49,"{'id': 397, 'name': 'Brighton & Hove Albion FC'}",Regular Season,"{'id': 340, 'name': 'Southampton FC'}",233070,2018-07-07T16:01:36Z,5,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-17T19:00:00Z
50,"{'id': 346, 'name': 'Watford FC'}",Regular Season,"{'id': 63, 'name': 'Fulham FC'}",233073,2018-07-07T16:01:36Z,6,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-22T11:30:00Z
51,"{'id': 340, 'name': 'Southampton FC'}",Regular Season,"{'id': 64, 'name': 'Liverpool FC'}",233074,2018-07-07T16:01:36Z,6,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-22T14:00:00Z
52,"{'id': 76, 'name': 'Wolverhampton Wanderers FC'}",Regular Season,"{'id': 66, 'name': 'Manchester United FC'}",233076,2018-07-07T16:01:36Z,6,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-22T14:00:00Z
53,"{'id': 394, 'name': 'Huddersfield Town AFC'}",Regular Season,"{'id': 338, 'name': 'Leicester City FC'}",233077,2018-07-07T16:01:36Z,6,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-22T14:00:00Z
54,"{'id': 1044, 'name': 'AFC Bournemouth'}",Regular Season,"{'id': 328, 'name': 'Burnley FC'}",233078,2018-07-07T16:01:36Z,6,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-22T14:00:00Z
55,"{'id': 65, 'name': 'Manchester City FC'}",Regular Season,"{'id': 715, 'name': 'Cardiff City FC'}",233079,2018-07-07T16:01:36Z,6,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-22T14:00:00Z
56,"{'id': 67, 'name': 'Newcastle United FC'}",Regular Season,"{'id': 354, 'name': 'Crystal Palace FC'}",233081,2018-07-07T16:01:36Z,6,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-22T14:00:00Z
57,"{'id': 73, 'name': 'Tottenham Hotspur FC'}",Regular Season,"{'id': 397, 'name': 'Brighton & Hove Albion FC'}",233082,2018-07-07T16:01:36Z,6,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-22T16:30:00Z
58,"{'id': 61, 'name': 'Chelsea FC'}",Regular Season,"{'id': 563, 'name': 'West Ham United FC'}",233080,2018-07-07T16:01:36Z,6,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-23T12:30:00Z
59,"{'id': 62, 'name': 'Everton FC'}",Regular Season,"{'id': 57, 'name': 'Arsenal FC'}",233075,2018-07-07T16:01:36Z,6,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-23T15:00:00Z
60,"{'id': 66, 'name': 'Manchester United FC'}",Regular Season,"{'id': 563, 'name': 'West Ham United FC'}",233091,2018-07-07T16:01:36Z,7,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-29T11:30:00Z
61,"{'id': 340, 'name': 'Southampton FC'}",Regular Season,"{'id': 76, 'name': 'Wolverhampton Wanderers FC'}",233083,2018-07-07T16:01:36Z,7,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-29T14:00:00Z
62,"{'id': 397, 'name': 'Brighton & Hove Albion FC'}",Regular Season,"{'id': 65, 'name': 'Manchester City FC'}",233084,2018-07-07T16:01:36Z,7,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-29T14:00:00Z
63,"{'id': 338, 'name': 'Leicester City FC'}",Regular Season,"{'id': 67, 'name': 'Newcastle United FC'}",233085,2018-07-07T16:01:36Z,7,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-29T14:00:00Z
64,"{'id': 346, 'name': 'Watford FC'}",Regular Season,"{'id': 57, 'name': 'Arsenal FC'}",233086,2018-07-07T16:01:36Z,7,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-29T14:00:00Z
65,"{'id': 63, 'name': 'Fulham FC'}",Regular Season,"{'id': 62, 'name': 'Everton FC'}",233088,2018-07-07T16:01:36Z,7,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-29T14:00:00Z
66,"{'id': 73, 'name': 'Tottenham Hotspur FC'}",Regular Season,"{'id': 394, 'name': 'Huddersfield Town AFC'}",233089,2018-07-07T16:01:36Z,7,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-29T14:00:00Z
67,"{'id': 64, 'name': 'Liverpool FC'}",Regular Season,"{'id': 61, 'name': 'Chelsea FC'}",233087,2018-07-07T16:01:36Z,7,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-29T16:30:00Z
68,"{'id': 328, 'name': 'Burnley FC'}",Regular Season,"{'id': 715, 'name': 'Cardiff City FC'}",233090,2018-07-07T16:01:36Z,7,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-09-30T15:00:00Z
69,"{'id': 354, 'name': 'Crystal Palace FC'}",Regular Season,"{'id': 1044, 'name': 'AFC Bournemouth'}",233092,2018-07-07T16:01:36Z,7,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-01T19:00:00Z
70,"{'id': 57, 'name': 'Arsenal FC'}",Regular Season,"{'id': 63, 'name': 'Fulham FC'}",233093,2018-06-30T15:01:36Z,8,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-05T00:00:00Z
71,"{'id': 65, 'name': 'Manchester City FC'}",Regular Season,"{'id': 64, 'name': 'Liverpool FC'}",233094,2018-06-30T15:01:36Z,8,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-05T00:00:00Z
72,"{'id': 715, 'name': 'Cardiff City FC'}",Regular Season,"{'id': 73, 'name': 'Tottenham Hotspur FC'}",233095,2018-06-30T15:01:36Z,8,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-05T00:00:00Z
73,"{'id': 67, 'name': 'Newcastle United FC'}",Regular Season,"{'id': 66, 'name': 'Manchester United FC'}",233096,2018-06-30T15:01:36Z,8,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-05T00:00:00Z
74,"{'id': 62, 'name': 'Everton FC'}",Regular Season,"{'id': 338, 'name': 'Leicester City FC'}",233097,2018-06-30T15:01:36Z,8,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-05T00:00:00Z
75,"{'id': 394, 'name': 'Huddersfield Town AFC'}",Regular Season,"{'id': 328, 'name': 'Burnley FC'}",233098,2018-06-30T15:01:36Z,8,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-05T00:00:00Z
76,"{'id': 61, 'name': 'Chelsea FC'}",Regular Season,"{'id': 340, 'name': 'Southampton FC'}",233099,2018-06-30T15:01:36Z,8,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-05T00:00:00Z
77,"{'id': 76, 'name': 'Wolverhampton Wanderers FC'}",Regular Season,"{'id': 354, 'name': 'Crystal Palace FC'}",233100,2018-06-30T15:01:36Z,8,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-05T00:00:00Z
78,"{'id': 563, 'name': 'West Ham United FC'}",Regular Season,"{'id': 397, 'name': 'Brighton & Hove Albion FC'}",233101,2018-06-30T15:01:36Z,8,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-05T00:00:00Z
79,"{'id': 1044, 'name': 'AFC Bournemouth'}",Regular Season,"{'id': 346, 'name': 'Watford FC'}",233102,2018-06-30T15:01:36Z,8,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-05T00:00:00Z
80,"{'id': 346, 'name': 'Watford FC'}",Regular Season,"{'id': 76, 'name': 'Wolverhampton Wanderers FC'}",233103,2018-06-30T15:01:36Z,9,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-19T00:00:00Z
81,"{'id': 328, 'name': 'Burnley FC'}",Regular Season,"{'id': 65, 'name': 'Manchester City FC'}",233104,2018-06-30T15:01:36Z,9,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-19T00:00:00Z
82,"{'id': 397, 'name': 'Brighton & Hove Albion FC'}",Regular Season,"{'id': 67, 'name': 'Newcastle United FC'}",233105,2018-06-30T15:01:36Z,9,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-19T00:00:00Z
83,"{'id': 338, 'name': 'Leicester City FC'}",Regular Season,"{'id': 57, 'name': 'Arsenal FC'}",233106,2018-06-30T15:01:36Z,9,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-19T00:00:00Z
84,"{'id': 66, 'name': 'Manchester United FC'}",Regular Season,"{'id': 61, 'name': 'Chelsea FC'}",233107,2018-06-30T15:01:36Z,9,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-19T00:00:00Z
85,"{'id': 354, 'name': 'Crystal Palace FC'}",Regular Season,"{'id': 62, 'name': 'Everton FC'}",233108,2018-06-30T15:01:36Z,9,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-19T00:00:00Z
86,"{'id': 64, 'name': 'Liverpool FC'}",Regular Season,"{'id': 394, 'name': 'Huddersfield Town AFC'}",233109,2018-06-30T15:01:36Z,9,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-19T00:00:00Z
87,"{'id': 63, 'name': 'Fulham FC'}",Regular Season,"{'id': 715, 'name': 'Cardiff City FC'}",233110,2018-06-30T15:01:36Z,9,[],"{'winner': None, 'duration': 'REGULAR', 'fullTime': {'homeTeam': None, 'awayTeam': None}, 'halfTime': {'homeTeam': None, 'awayTeam': None}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': None}",REGULAR_SEASON,SCHEDULED,2018-10-19T00:00:00Z
